elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,G1_infra_vuln,G2_rain_x_return,G3_soil_x_rainfall,G4_is_very_low_elev,soil_group,land_use_Commercial,land_use_Green,land_use_Industrial,land_use_Informal,land_use_Institutional,land_use_Mixed,land_use_Residential,land_use_Roads,land_use_Water,storm_drain_type_CurbInlet,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,storm_drain_type_Unknown,rainfall_source_Blended,rainfall_source_ERA5,rainfall_source_IMD,rainfall_source_LocalGauge,rainfall_source_Unknown,dem_source_Copernicus_EEA-10_v5,dem_source_Copernicus_GLO-30_v2023,dem_source_Copernicus_GLO-90_v2022,dem_source_SRTM_1arc,dem_source_SRTM_3arc,risk_class,risk_class_encoded,latitude,longitude
0.8767905841825376,0.0821428571428573,-0.7037648668696939,0.10442922405499397,-1.0793610708253432,-0.6839189484859542,-0.6394465733519813,0.08385290049661194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low,0,35.661801,51.419294
-0.6229724334317217,-0.08214285714285699,0.3040696906782272,0.3211141265693374,-0.4591860163854643,0.27732472250892787,-0.10141465533851132,0.9810972273263345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,19.52886,-99.223483
-0.751692118871522,0.7214285714285713,0.21167148172971906,0.07908193389374278,-1.0793610708253432,-0.04795819429045121,-0.6496956594939035,-0.44799398152797815,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,51.925171,4.543845
-0.31060151925265317,0.050000000000000204,-0.08125309826302263,0.4236698834016267,0.0,-0.09079310690527563,0.24613861087254268,0.7320801599430748,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,48.849606,2.385015
0.11243752495527479,0.24285714285714308,-1.7780051761794475,0.1200289587021376,-1.0793610708253432,-1.836737170359614,-0.6331507151675559,0.09426912569597547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Low,0,40.66335,-73.92624
0.2678826096584291,-0.3357142857142856,0.0,0.10128715605028996,-1.0793610708253432,0.12459980638265775,-0.6407157628059357,0.4642323270494429,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,22.897953,72.606306
-0.6781766281528397,-1.075,0.0,1.3198210811643243,0.5408139836145357,0.5292094999456061,0.879558587246437,1.0683788067392175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,High,2,1.409454,103.889985
-0.6198581517516096,-0.2964285714285715,0.412845203844137,-0.47200401169901013,0.0,0.45020790189977794,-0.06379088027553236,-0.26780100156415537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,49.398319,-123.051989
0.6950305493161204,-0.10357142857142859,1.0235612625357873,0.4697393295181568,0.0,0.8178034735317481,0.2613440379462708,0.34155084923994045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Low,0,48.761506,2.279032
0.0,1.067857142857143,-0.30064349651158595,-1.1448332908014767,-1.0793610708253432,-0.5501100017645009,-1.175423922784229,-1.683317201209621,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1,-1.3106,36.827329
1.1427385097475096,-1.157142857142857,-1.3794807536264708,-0.3340971534656113,0.0,-1.0129919990801177,-0.0141772290242527,0.14229176853376463,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,40.940379,28.973808
-0.6969188687090043,-0.44285714285714295,-0.8066517721718869,1.2031446959784542,0.5408139836145357,-0.6191740216392118,0.8472783518934238,0.21501335932556026,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,52.429427,4.84654
0.3996867508169008,-0.7607142857142857,0.2228828215730846,0.08546427624768262,-1.0793610708253432,0.5244857447199764,-0.6471127343577544,-0.4448553314278159,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,10.856407,106.620472
-0.6405291489742948,0.5250000000000002,-0.027242190011224826,1.4477147404236983,1.1853331751364087,-0.18848291586202792,1.3746333049183268,1.1954959417483593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,High,2,23.217971,113.179588
-1.2090708056741304,0.12142857142857139,-0.21708835737504953,0.8287283936124105,0.0,-0.2337383552238033,0.37758885515700624,0.6250759189110218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,1,10.74888,106.610324
-0.4065196387112342,0.9714285714285718,0.010949987794858677,-1.022118353453752,0.0,-0.2691641970119613,-0.2695990442180102,-0.550024281819963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,0,31.340696,121.3909
-0.2028388960288718,1.3785714285714286,0.25098106607504356,-0.6368201993776619,-0.4591860163854643,-0.17128776937187434,-0.46327044175419785,0.1888673086900003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,0,37.92124,23.714814
-0.19813429304445243,0.27142857142857135,0.32995781346310327,0.7029666713553823,-1.0793610708253432,0.17469736910354317,-0.4041359670968069,0.9868150147011429,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,0,21.06725,105.884743
-0.6141035093154037,0.0,-0.3569683220270983,1.0102289597409417,0.8886951215436424,-0.322256049811257,1.0410251742470822,0.7810136911670614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,5.530644,-0.199079
-0.24484188241770832,0.3821428571428573,0.19775918596208866,1.7643888225531539,0.0,0.03606174798206196,0.6632857557377779,2.7206477144904553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,High,2,12.971753,80.189964
-0.7802879464286401,0.0,1.1302585462707555,0.5119559089322117,0.0,0.8485082524718751,0.27521917120856365,-1.683317201209621,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1,-22.982711,-43.168558
0.7447395958892247,-0.11428571428571407,-0.08655939276416262,0.11692364398016798,0.0,-0.0378699113005058,0.14314474811075986,0.47661654355040334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,48.851636,2.263565
0.0,-0.12142857142857139,1.5259340553511334,1.1269934865280868,0.0,1.1611954191077052,0.47127695818805876,0.8861276922613546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,3.268223,101.811036
0.3985515862119393,-0.06785714285714269,-0.6913812343880137,-1.036852771162988,-1.0793610708253432,-0.6264781471822243,-1.1263967457604838,-0.07963358553808395,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,24.91484,66.91399
0.6969316882797996,-0.20357142857142838,0.8242202608954774,0.6374116043073722,-0.4591860163854643,0.7197455432239397,0.01078244300228316,-0.14802817312229843,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,28.554005,77.273017
-0.3275908765766393,-0.22499999999999998,0.0,-0.5883630230733979,0.8886951215436424,0.07962897019723106,0.5876320128587978,-0.02680235628466068,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,13.073132,77.645517
-0.042811737599713684,-0.9107142857142857,-1.0028616935763996,0.1200289587021376,0.0,-0.6413622216447435,0.14420304653390628,0.4790831014559262,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,12.980622,77.636965
0.0,0.7892857142857146,-0.6808820210204578,0.35791718717259946,0.8886951215436424,-0.8341663745793056,0.8647209137271173,-1.683317201209621,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,1,37.695517,-122.400306
-0.23692416719314846,-0.7785714285714285,1.5259340553511334,0.08546427624768262,-0.4591860163854643,1.757436105845857,-0.1872280054718064,0.4517611989100911,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,53.501197,10.048665
1.2551047657816168,1.4214285714285717,-0.9907882091717153,-0.2618686880572098,-1.0793610708253432,-1.2343087463477311,-0.7899260752428633,-1.683317201209621,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,34.617177,135.531037
-0.5363639721161672,0.06071428571428569,-0.6966705347695792,0.34489011287802795,-1.0793610708253432,-0.6705818959550089,-0.543386844939231,0.6641365902761927,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,0,6.457234,3.406915
-1.3659391910804861,-0.06785714285714269,0.09004682549110488,-1.0897477563450069,-0.4591860163854643,0.09678204179044071,-0.6477571604909256,-0.5815716898276183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium,1,49.246365,-123.271269
-0.5901608525827192,0.0,-1.3046540332120888,0.11692364398016798,-0.4591860163854643,-1.3072358472251862,-0.17565810160337988,0.09219162590936764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,-36.917317,174.765326
0.7161455572687001,-0.7249999999999999,-0.10045274952202476,-0.41511239236511444,1.1853331751364087,0.2185920032747617,0.8996470655756365,0.08698533231720315,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,0,37.810721,23.762692
-1.4254467044777932,-1.0107142857142857,-1.047760030083712,-0.17000815998240035,-1.0793610708253432,-0.6444109418429355,-0.7517032888461936,0.2585988838554363,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,35.620389,139.643584
0.6771874967601269,1.5535714285714286,-0.5239515404046114,-1.5777978536319301,-1.0793610708253432,-0.834192542628559,-1.3779510110138629,-0.5744776768133365,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,25.244372,55.238492
-0.6092632607745183,0.2642857142857144,-0.3069172415489425,0.5280173157262438,0.8886951215436424,-0.3578323153756097,0.9117544663673663,-0.21104163623405256,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,-22.842444,-43.135264
0.0,-0.6892857142857143,-0.5422007318064949,-1.1939356004886374,-1.0793610708253432,-0.23177953030780743,-1.197906379383426,-0.17664012320457992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,22.532568,88.353014
0.44131000862287645,0.44999999999999996,0.0,-1.3160867970066712,-0.4591860163854643,-0.144940301241601,-0.7437741953635334,-0.6825945188005472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,37.995071,23.774247
0.0,0.3500000000000002,-1.233663029913496,0.23579590001369596,0.8886951215436424,-1.3007304196167584,0.8304674794136956,0.5727468079645117,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,13.023705,80.202659
0.5091400611739079,-0.5249999999999999,0.6359450566435091,-0.8699772512514499,0.5408139836145357,0.7296249204340972,0.20846836344970004,-0.1994733047854596,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,38.909188,-77.043153
1.7533035295006485,0.39285714285714307,1.1022888053484816,-1.0442816399625283,-0.4591860163854643,0.6891988930912429,-0.6287925063856799,-1.683317201209621,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,35.645564,51.461274
0.9055738561962186,0.36071428571428565,-0.391505040662177,-1.4916586543143742,0.0,-0.46199307708819354,-0.45678676444259464,-0.3487007584967685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,25.371948,51.438038
0.33717405034832443,0.0,0.23230585536823,1.1557104980607287,0.8886951215436424,0.18931797557758065,1.078904176040881,0.912575001314869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,High,2,23.822554,90.452783
0.7772857520921053,0.4821428571428574,1.4864039584616697,0.2860009651561214,-0.4591860163854643,0.9048024638485803,-0.11407809446647006,-1.683317201209621,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,0,38.914633,-77.001546
-0.22065282748985798,-0.44642857142857145,1.2708868566811566,-0.8440924198411726,-0.4591860163854643,1.1407973295199378,-0.546500935997408,-0.1842070524525463,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,41.033551,28.926608
0.09206437671912883,0.6821428571428573,0.09660364262010535,0.9251211188495757,0.8886951215436424,-0.12901047802851984,1.0186303534534573,0.7067874501308744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,3.09333,101.739592
0.8810929072596666,0.32500000000000007,1.5259340553511334,-1.1052551239027568,0.0,1.2749329625321704,-0.3019034441658135,-0.12242836135041815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,38.834521,-77.080256
0.0,0.5321428571428573,0.5155583383019182,-0.4104795740836276,-0.4591860163854643,0.23579000249706644,-0.374524161712972,-0.670842285371322,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low,0,37.929545,23.854706
-1.1338035943452356,0.6535714285714287,-1.0528958851231123,0.27224457063853114,0.8886951215436424,-1.1709263557357767,0.8407342269997594,0.602937485449472,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,1,55.631318,12.581618
-0.31287313971030917,0.2964285714285715,0.27276595549413024,-0.47200401169901013,-1.0793610708253432,0.12191781237560874,-0.8786308091524784,0.04895636718932357,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,22.427389,114.1101
1.3244923067427201,0.7499999999999999,0.7041319132242707,0.06945051286115696,-0.4591860163854643,0.31020694669005494,-0.19313114706428153,-0.45271847597370807,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,48.945425,2.275365
-0.832183674296954,1.0357142857142858,-0.13968477309904123,0.8196076272051149,0.0,-0.4071568826981445,0.3746834055333836,-0.03812014315216263,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,7.008992,79.798521
0.0,0.510714285714286,-1.2433986318248818,-0.7393793505316426,-1.0793610708253432,-1.3398229119521297,-0.9941550067789037,-0.8023522521032904,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,22.570099,88.440542
-0.698865225138885,-0.29285714285714265,-0.16536231643434576,-0.5725954250138678,0.5408139836145357,-0.040050135247637446,0.30891067458430127,-1.683317201209621,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Low,0,31.227445,121.422029
-0.6920728685226223,-0.20714285714285718,0.03747606860410239,0.5483859633333973,1.1853331751364087,0.10491245929752395,1.156017137148176,0.40097319981159485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,25.855535,-80.198193
-1.1082782662280721,1.8642857142857145,-0.6791422989269612,-0.4915223623838694,0.0,-1.0171164358791838,-0.07087332061059563,-1.683317201209621,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,1,29.797016,-95.385727
0.6885195754668498,-1.3892857142857142,0.0,-0.2911357688454816,-0.4591860163854643,0.8002847149440018,-0.3285825493535916,-0.1641242835458995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,-1.232109,36.804535
-0.17374020891614858,0.0,-0.13196657552817703,-0.5213481822221571,0.0,-0.11822738551602453,-0.08172545830420239,-0.2950986688230569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,35.69927,51.368767
0.3549877496076328,0.7714285714285716,0.524137503109266,-1.1939356004886374,-0.4591860163854643,0.17518332310137627,-0.6916164223212836,-0.3808652492832703,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low,0,37.690249,-122.392396
1.2542708946306633,0.0142857142857143,0.12529520849534623,0.24146896242154758,-0.4591860163854643,0.09666328070662804,-0.13019980137800177,-1.683317201209621,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,3.068678,101.755229
0.3003059848174856,0.0,1.4509088998215074,0.9183422755721323,0.0,1.0565331322531102,0.4060062387112199,0.024139148521771504,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,0,3.280532,101.611167
0.9106583820628124,1.8714285714285717,0.0,-0.48661583168852773,0.8886951215436424,-0.45730564473930313,0.6188002466890206,-0.27592756505218924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,49.00432,2.384769
-0.1020561009878377,1.3142857142857143,-0.6687637526951482,-0.0986406458148115,-0.4591860163854643,-0.9221418944993807,-0.2556619060027566,-0.04723990105257392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,40.68658,-73.934226
-0.0920743569997134,0.0,-0.5701415728064446,1.340984176425794,0.5408139836145357,-0.5263512122407756,0.8853775191558517,1.659175706352437,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,High,2,6.450344,3.308068
1.1846401661711732,-0.6107142857142858,0.0,0.47686939338142176,0.0,0.25042022597085806,0.2636913656224329,0.7789109547419149,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,21.025306,105.828029
1.2311515685513255,-0.2357142857142858,-1.0028616935763996,-0.2953699211742664,-0.4591860163854643,-0.9064967359773252,-0.33020274242466413,-0.16661799536723174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,0,37.899109,23.759983
0.0,0.917857142857143,0.07114954430320468,0.7635245941427017,0.5408139836145357,-0.20820503946912325,0.7225239384565804,1.0450308876612455,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,High,2,-34.587583,-58.38188
-0.8287248833512645,1.0071428571428573,-0.025206075855639425,-1.8212153190649063,-0.4591860163854643,-0.3066427931045743,-0.968855695884774,-1.1502320800996884,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,1,51.943671,4.492108
-0.35156549916188384,-0.46428571428571425,0.8997716532594078,0.5026898782330556,-0.4591860163854643,0.8937750228835061,-0.036599271609310834,0.8019208763706164,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,0,51.83093,4.54564
